оцветят	o ts v ɛ t j a t
оцветях	o ts v ɛ t j a x
оцветяха	o ts v ɛ t j a x ə
оцветяхме	o ts v ɛ t j a x m ɛ
оцветяхте	o ts v ɛ t j a x t ɛ
оцелее	o ts ɛ l ɛ ɛ
оцелеел	o ts ɛ l ɛ ɛ ɫ
оцелеела	o ts ɛ l ɛ ɛ ɫ ə
оцелеели	o ts ɛ l ɛ ɛ l i
оцелеело	o ts ɛ l ɛ ɛ ɫ o
оцелеем	o ts ɛ l ɛ ɛ m
оцелеете	o ts ɛ l ɛ ɛ t ɛ
оцелеех	o ts ɛ l ɛ ɛ x
оцелееха	o ts ɛ l ɛ ɛ x ə
оцелеехме	o ts ɛ l ɛ ɛ x m ɛ
оцелеехте	o ts ɛ l ɛ ɛ x t ɛ
оцелееш	o ts ɛ l ɛ ɛ ʃ
оцелееше	o ts ɛ l ɛ ɛ ʃ ɛ
оцелей	o ts ɛ l ɛ j
оцелейте	o ts ɛ l ɛ j t ɛ
оцелели	o ts ɛ l ɛ l i
оцелелите	o ts ɛ l ɛ l i t ɛ
оцелелия	o ts ɛ l ɛ l i j a
оцелелият	o ts ɛ l ɛ l i j a t
оцелеят	o ts ɛ l ɛ j a t
оцеля	o ts ɛ l j a
оцелява	o ts ɛ l j a v ə
оцелявай	o ts ɛ l j a v a j
оцелявайки	o ts ɛ l j a v a j k i
оцелявайте	o ts ɛ l j a v a j t ɛ
оцелявал	o ts ɛ l j a v a ɫ
оцелявала	o ts ɛ l j a v a ɫ ə
оцелявалата	o ts ɛ l j a v a ɫ a t ə
оцелявали	o ts ɛ l j a v a l i
оцелявалите	o ts ɛ l j a v a l i t ɛ
оцелявалия	o ts ɛ l j a v a l i j a
оцелявалият	o ts ɛ l j a v a l i j a t
оцелявало	o ts ɛ l j a v a ɫ o
оцелявалото	o ts ɛ l j a v a ɫ o t o
оцеляваме	o ts ɛ l j a v a m ɛ
оцеляване	o ts ɛ l j a v a n ɛ
оцеляванета	o ts ɛ l j a v a n ɛ t ə
оцеляванетата	o ts ɛ l j a v a n ɛ t a t ə
оцеляването	o ts ɛ l j a v a n ɛ t o
оцелявания	o ts ɛ l j a v a n i j a
оцеляванията	o ts ɛ l j a v a n i j a t ə
оцеляват	o ts ɛ l j a v a t
оцелявате	o ts ɛ l j a v a t ɛ
оцелявах	o ts ɛ l j a v a x
оцеляваха	o ts ɛ l j a v a x ə
оцелявахме	o ts ɛ l j a v a x m ɛ
оцелявахте	o ts ɛ l j a v a x t ɛ
оцеляваш	o ts ɛ l j a v a ʃ
оцеляваше	o ts ɛ l j a v a ʃ ɛ
оцеляващ	o ts ɛ l j a v a ʃ t
оцеляваща	o ts ɛ l j a v a ʃ t ə
оцеляващата	o ts ɛ l j a v a ʃ t a t ə
оцеляващи	o ts ɛ l j a v a ʃ t i
оцеляващите	o ts ɛ l j a v a ʃ t i t ɛ
оцеляващия	o ts ɛ l j a v a ʃ t i j a
оцеляващият	o ts ɛ l j a v a ʃ t i j a t
оцеляващо	o ts ɛ l j a v a ʃ t o
оцеляващото	o ts ɛ l j a v a ʃ t o t o
оцелял	o ts ɛ l j a ɫ
оцеляла	o ts ɛ l j a ɫ ə
оцелялата	o ts ɛ l j a ɫ a t ə
оцеляло	o ts ɛ l j a ɫ o
оцелялото	o ts ɛ l j a ɫ o t o
оцелях	o ts ɛ l j a x
оцеляха	o ts ɛ l j a x ə
оцеляхме	o ts ɛ l j a x m ɛ
оцеляхте	o ts ɛ l j a x t ɛ
очаква	o tʃ a k v ə
очаквай	o tʃ a k v a j
очаквайки	o tʃ a k v a j k i
очаквайте	o tʃ a k v a j t ɛ
очаквал	o tʃ a k v a ɫ
очаквала	o tʃ a k v a ɫ ə
очаквалата	o tʃ a k v a ɫ a t ə
очаквали	o tʃ a k v a l i
очаквалите	o tʃ a k v a l i t ɛ
очаквалия	o tʃ a k v a l i j a
очаквалият	o tʃ a k v a l i j a t
очаквало	o tʃ a k v a ɫ o
очаквалото	o tʃ a k v a ɫ o t o
очаквам	o tʃ a k v a m
очакваме	o tʃ a k v a m ɛ
очакван	o tʃ a k v a n
очаквана	o tʃ a k v a n ə
очакваната	o tʃ a k v a n a t ə
очакване	o tʃ a k v a n ɛ
очакванета	o tʃ a k v a n ɛ t ə
очакванетата	o tʃ a k v a n ɛ t a t ə
очакването	o tʃ a k v a n ɛ t o
очаквани	o tʃ a k v a n i
очакваните	o tʃ a k v a n i t ɛ
очаквания	o tʃ a k v a n i j a
очакваният	o tʃ a k v a n i j a t
очакванията	o tʃ a k v a n i j a t ə
очаквано	o tʃ a k v a n o
очакваното	o tʃ a k v a n o t o
очакват	o tʃ a k v a t
очаквате	o tʃ a k v a t ɛ
очаквах	o tʃ a k v a x
очакваха	o tʃ a k v a x ə
очаквахме	o tʃ a k v a x m ɛ
очаквахте	o tʃ a k v a x t ɛ
очакваш	o tʃ a k v a ʃ
очакваше	o tʃ a k v a ʃ ɛ
очакващ	o tʃ a k v a ʃ t
очакваща	o tʃ a k v a ʃ t ə
очакващата	o tʃ a k v a ʃ t a t ə
очакващи	o tʃ a k v a ʃ t i
очакващите	o tʃ a k v a ʃ t i t ɛ
очакващия	o tʃ a k v a ʃ t i j a
очакващият	o tʃ a k v a ʃ t i j a t
очакващо	o tʃ a k v a ʃ t o
очакващото	o tʃ a k v a ʃ t o t o
пада	p a d ə
пада	p ə d a
падай	p a d a j
падайки	p a d a j k i
падайте	p a d a j t ɛ
падал	p a d a ɫ
падал	p ə d a ɫ
падала	p a d a ɫ ə
падала	p ə d a ɫ ə
падалата	p a d a ɫ a t ə
падалата	p ə d a ɫ a t ə
падали	p a d ə l i
падали	p ə d a l i
падалите	p a d ə l i t ɛ
падалите	p ə d a l i t ɛ
падалия	p a d ə l i j a
падалия	p ə d a l i j a
падалият	p a d ə l i j a t
падалият	p ə d a l i j a t
падалото	p a d a ɫ o t o
падалото	p ə d a ɫ o t o
падаме	p a d ə m ɛ
падане	p a d a n ɛ
паданета	p a d a n ɛ t ə
паданетата	p a d a n ɛ t a t ə
падането	p a d a n ɛ t o
падания	p a d a n i j a
паданията	p a d a n i j a t ə
падат	p a d a t
падате	p a d a t ɛ
падах	p a d a x
падах	p ə d a x
падаха	p a d a x ə
падаха	p ə d a x ə
падахме	p a d a x m ɛ
падахме	p ə d a x m ɛ
падахте	p a d a x t ɛ
падахте	p ə d a x t ɛ
падаш	p a d a ʃ
падаше	p a d a ʃ ɛ
падащ	p a d a ʃ t
падаща	p a d a ʃ t ə
падащата	p a d a ʃ t a t ə
падащи	p a d a ʃ t i
падащите	p a d a ʃ t i t ɛ
падащия	p a d a ʃ t i j a
падащият	p a d a ʃ t i j a t
падащо	p a d a ʃ t o
падащото	p a d a ʃ t o t o
паднал	p a d n a ɫ
паднал	p ə d n a ɫ
паднала	p a d n a ɫ ə
паднала	p ə d n a ɫ ə
падналата	p a d n a ɫ a t ə
падналата	p ə d n a ɫ a t ə
паднали	p a d n a l i
паднали	p ə d n a l i
падналите	p a d n a l i t ɛ
падналите	p ə d n a l i t ɛ
падналия	p a d n a l i j a
падналия	p ə d n a l i j a
падналият	p a d n a l i j a t
падналият	p ə d n a l i j a t
паднало	p a d n a ɫ o
паднало	p ə d n a ɫ o
падналото	p a d n a ɫ o t o
падналото	p ə d n a ɫ o t o
паднат	p a d n a t
паднах	p a d n a x
паднах	p ə d n a x
паднаха	p a d n a x ə
паднаха	p ə d n a x ə
паднахме	p a d n a x m ɛ
паднахме	p ə d n a x m ɛ
паднахте	p a d n a x t ɛ
паднахте	p ə d n a x t ɛ
падне	p a d n ɛ
паднел	p a d n ɛ ɫ
паднела	p a d n ɛ ɫ ə
паднели	p a d n ɛ l i
паднело	p a d n ɛ ɫ o
паднем	p a d n ɛ m
паднете	p a d n ɛ t ɛ
паднете	p ə d n ɛ t ɛ
паднех	p a d n ɛ x
паднеха	p a d n ɛ x ə
паднехме	p a d n ɛ x m ɛ
паднехте	p a d n ɛ x t ɛ
паднеш	p a d n ɛ ʃ
паднеше	p a d n ɛ ʃ ɛ
падни	p ə d n i
парадокс	p ə r a d o k s
парадоксален	p ə r a d o k s a l ɛ n
парадоксалност	p ə r a d o k s a l n o s t
парашут	p ə r a ʃ u t
пасла	p a s ɫ ə
пасли	p a s l i
пасоха	p a s o x ə
патриарх	p ə t r i a r x
пеейки	p ɛ ɛ j k i
пеел	p ɛ ɛ ɫ
пеела	p ɛ ɛ ɫ ə
пеели	p ɛ ɛ l i
пеело	p ɛ ɛ ɫ o
пеем	p ɛ ɛ m
пеене	p ɛ ɛ n ɛ
пеенета	p ɛ ɛ n ɛ t ə
пеенетата	p ɛ ɛ n ɛ t a t ə
пеенето	p ɛ ɛ n ɛ t o
пеения	p ɛ ɛ n i j a
пеенията	p ɛ ɛ n i j a t ə
пеете	p ɛ ɛ t ɛ
пеех	p ɛ ɛ x
пееха	p ɛ ɛ x ə
пеехме	p ɛ ɛ x m ɛ
пеехте	p ɛ ɛ x t ɛ
пееш	p ɛ ɛ ʃ
пееше	p ɛ ɛ ʃ ɛ
пеещ	p ɛ ɛ ʃ t
пееща	p ɛ ɛ ʃ t ə
пеещата	p ɛ ɛ ʃ t a t ə
пеещи	p ɛ ɛ ʃ t i
пеещите	p ɛ ɛ ʃ t i t ɛ
пеещия	p ɛ ɛ ʃ t i j a
пеещият	p ɛ ɛ ʃ t i j a t
пеещо	p ɛ ɛ ʃ t o
пеещото	p ɛ ɛ ʃ t o t o
пей	p ɛ j
пейте	p ɛ j t ɛ
пекат	p ɛ k a t
пекла	p ɛ k ɫ ə
пеклата	p ɛ k ɫ a t ə
пекли	p ɛ k l i
пеклите	p ɛ k l i t ɛ
пеклия	p ɛ k l i j a
пеклият	p ɛ k l i j a t
пекло	p ɛ k ɫ o
пеклото	p ɛ k ɫ o t o
пекох	p ɛ k o x
пекоха	p ɛ k o x ə
пекохме	p ɛ k o x m ɛ
пекохте	p ɛ k o x t ɛ
пекъл	p ɛ k ə ɫ
пелена	p ɛ l ɛ n a
пели	p ɛ l i
пелите	p ɛ l i t ɛ
пелия	p ɛ l i j a
пелият	p ɛ l i j a t
пепел	p ɛ p ɛ l
пеперуда	p ɛ p ɛ r u d ə
перпендикулярност	p ɛ r p ɛ n d i k u l j a r n o s t
пес	p ɛ s
песен	p ɛ s ɛ n
пестейки	p ɛ s t ɛ j k i
пестели	p ɛ s t ɛ l i
пестен	p ɛ s t ɛ n
пестена	p ɛ s t ɛ n ə
пестената	p ɛ s t ɛ n a t ə
пестене	p ɛ s t ɛ n ɛ
пестенета	p ɛ s t ɛ n ɛ t ə
пестенетата	p ɛ s t ɛ n ɛ t a t ə
пестенето	p ɛ s t ɛ n ɛ t o
пестени	p ɛ s t ɛ n i
пестените	p ɛ s t ɛ n i t ɛ
пестения	p ɛ s t ɛ n i j a
пестеният	p ɛ s t ɛ n i j a t
пестенията	p ɛ s t ɛ n i j a t ə
пестено	p ɛ s t ɛ n o
пестеното	p ɛ s t ɛ n o t o
пестете	p ɛ s t ɛ t ɛ
пестеше	p ɛ s t ɛ ʃ ɛ
пести	p ɛ s t i
пестил	p ɛ s t i ɫ
пестила	p ɛ s t i ɫ ə
пестилата	p ɛ s t i ɫ a t ə
пестили	p ɛ s t i l i
пестилите	p ɛ s t i l i t ɛ
пестилия	p ɛ s t i l i j a
пестилият	p ɛ s t i l i j a t
пестило	p ɛ s t i ɫ o
пестилото	p ɛ s t i ɫ o t o
пестим	p ɛ s t i m
пестите	p ɛ s t i t ɛ
пестих	p ɛ s t i x
пестиха	p ɛ s t i x ə
пестихме	p ɛ s t i x m ɛ
пестихте	p ɛ s t i x t ɛ
пестиш	p ɛ s t i ʃ
пестял	p ɛ s t j a ɫ
пестяла	p ɛ s t j a ɫ ə
пестяло	p ɛ s t j a ɫ o
пестят	p ɛ s t j a t
пестях	p ɛ s t j a x
пестяха	p ɛ s t j a x ə
пестяхме	p ɛ s t j a x m ɛ
пестяхте	p ɛ s t j a x t ɛ
пестящ	p ɛ s t j a ʃ t
пестяща	p ɛ s t j a ʃ t ə
пестящата	p ɛ s t j a ʃ t a t ə
пестящи	p ɛ s t j a ʃ t i
пестящите	p ɛ s t j a ʃ t i t ɛ
пестящия	p ɛ s t j a ʃ t i j a
пестящият	p ɛ s t j a ʃ t i j a t
пестящо	p ɛ s t j a ʃ t o
пестящото	p ɛ s t j a ʃ t o t o
петите	p ɛ t i t ɛ
петия	p ɛ t i j a
петият	p ɛ t i j a t
печала	p ɛ tʃ a ɫ ə
печали	p ɛ tʃ a l i
печало	p ɛ tʃ a ɫ o
печах	p ɛ tʃ a x
печаха	p ɛ tʃ a x ə
печахме	p ɛ tʃ a x m ɛ
печахте	p ɛ tʃ a x t ɛ
печащ	p ɛ tʃ a ʃ t
печаща	p ɛ tʃ a ʃ t ə
печащата	p ɛ tʃ a ʃ t a t ə
печащи	p ɛ tʃ a ʃ t i
печащите	p ɛ tʃ a ʃ t i t ɛ
печащия	p ɛ tʃ a ʃ t i j a
печащият	p ɛ tʃ a ʃ t i j a t
печащо	p ɛ tʃ a ʃ t o
печащото	p ɛ tʃ a ʃ t o t o
пече	p ɛ tʃ ɛ
печейки	p ɛ tʃ ɛ j k i
печел	p ɛ tʃ ɛ ɫ
печела	p ɛ tʃ ɛ ɫ ə
печели	p ɛ tʃ ɛ l i
печело	p ɛ tʃ ɛ ɫ o
печем	p ɛ tʃ ɛ m
печен	p ɛ tʃ ɛ n
печена	p ɛ tʃ ɛ n ə
печената	p ɛ tʃ ɛ n a t ə
печене	p ɛ tʃ ɛ n ɛ
печенета	p ɛ tʃ ɛ n ɛ t ə
печенетата	p ɛ tʃ ɛ n ɛ t a t ə
печенето	p ɛ tʃ ɛ n ɛ t o
печени	p ɛ tʃ ɛ n i
печените	p ɛ tʃ ɛ n i t ɛ
печения	p ɛ tʃ ɛ n i j a
печеният	p ɛ tʃ ɛ n i j a t
печенията	p ɛ tʃ ɛ n i j a t ə
печено	p ɛ tʃ ɛ n o
печеното	p ɛ tʃ ɛ n o t o
печете	p ɛ tʃ ɛ t ɛ
печех	p ɛ tʃ ɛ x
печеха	p ɛ tʃ ɛ x ə
печехме	p ɛ tʃ ɛ x m ɛ
печехте	p ɛ tʃ ɛ x t ɛ
печеш	p ɛ tʃ ɛ ʃ
печеше	p ɛ tʃ ɛ ʃ ɛ
печи	p ɛ tʃ i
пещера	p ɛ ʃ t ɛ r a
пеят	p ɛ j a t
пи	p i
пие	p i ɛ
пиейки	p i ɛ j k i
пиел	p i ɛ ɫ
пиела	p i ɛ ɫ ə
пиели	p i ɛ l i
пиело	p i ɛ ɫ o
пием	p i ɛ m
пиене	p i ɛ n ɛ
пиенета	p i ɛ n ɛ t ə
пиенетата	p i ɛ n ɛ t a t ə
пиенето	p i ɛ n ɛ t o
пиения	p i ɛ n i j a
пиенията	p i ɛ n i j a t ə
пиете	p i ɛ t ɛ
пиех	p i ɛ x
пиеха	p i ɛ x ə
пиехме	p i ɛ x m ɛ
пиехте	p i ɛ x t ɛ
пиеш	p i ɛ ʃ
пиеше	p i ɛ ʃ ɛ
пиещ	p i ɛ ʃ t
пиеща	p i ɛ ʃ t ə
пиещата	p i ɛ ʃ t a t ə
пиещи	p i ɛ ʃ t i
пиещите	p i ɛ ʃ t i t ɛ
пиещия	p i ɛ ʃ t i j a
пиещият	p i ɛ ʃ t i j a t
пиещо	p i ɛ ʃ t o
пиещото	p i ɛ ʃ t o t o
пий	p i j
пийте	p i j t ɛ
пика	p i k a
пикае	p i k a ɛ
пикаейки	p i k a ɛ j k i
пикаел	p i k a ɛ ɫ
пикаела	p i k a ɛ ɫ ə
пикаели	p i k a ɛ l i
пикаело	p i k a ɛ ɫ o
пикаем	p i k a ɛ m
пикаене	p i k a ɛ n ɛ
пикаенета	p i k a ɛ n ɛ t ə
пикаенетата	p i k a ɛ n ɛ t a t ə
пикаенето	p i k a ɛ n ɛ t o
пикаения	p i k a ɛ n i j a
пикаенията	p i k a ɛ n i j a t ə
пикаете	p i k a ɛ t ɛ
пикаех	p i k a ɛ x
пикаеха	p i k a ɛ x ə
пикаехме	p i k a ɛ x m ɛ
пикаехте	p i k a ɛ x t ɛ
пикаеш	p i k a ɛ ʃ
пикаеше	p i k a ɛ ʃ ɛ
пикаещ	p i k a ɛ ʃ t
пикаеща	p i k a ɛ ʃ t ə
пикаещата	p i k a ɛ ʃ t a t ə
пикаещи	p i k a ɛ ʃ t i
пикаещите	p i k a ɛ ʃ t i t ɛ
пикаещия	p i k a ɛ ʃ t i j a
пикаещият	p i k a ɛ ʃ t i j a t
пикаещо	p i k a ɛ ʃ t o
пикаещото	p i k a ɛ ʃ t o t o
пикай	p i k a j
пикайте	p i k a j t ɛ
пикал	p i k a ɫ
пикала	p i k a ɫ ə
пикалата	p i k a ɫ a t ə
пикали	p i k a l i
пикалите	p i k a l i t ɛ
пикалия	p i k a l i j a
пикалият	p i k a l i j a t
пикало	p i k a ɫ o
пикалото	p i k a ɫ o t o
пикан	p i k a n
пикана	p i k a n ə
пиканата	p i k a n a t ə
пикане	p i k a n ɛ
пиканета	p i k a n ɛ t ə
пиканетата	p i k a n ɛ t a t ə
пикането	p i k a n ɛ t o
пикани	p i k a n i
пиканите	p i k a n i t ɛ
пикания	p i k a n i j a
пиканият	p i k a n i j a t
пиканията	p i k a n i j a t ə
пикано	p i k a n o
пиканото	p i k a n o t o
пиках	p i k a x
пикаха	p i k a x ə
пикахме	p i k a x m ɛ
пикахте	p i k a x t ɛ
пикаят	p i k a j a t
пил	p i ɫ
пила	p i ɫ ə
пилата	p i ɫ a t ə
пили	p i l i
пилите	p i l i t ɛ
пилия	p i l i j a
пилият	p i l i j a t
пило	p i ɫ o
пилото	p i ɫ o t o
писа	p i s a
писа	p i s ə
писал	p i s a ɫ
писал	p i s a ɫ
писала	p i s a ɫ ə
писала	p i s a ɫ ə
писалата	p i s a ɫ a t ə
писалата	p i s a ɫ a t ə
писали	p i s a l i
писали	p i s ə l i
писалите	p i s a l i t ɛ
писалите	p i s ə l i t ɛ
писалия	p i s a l i j a
писалия	p i s ə l i j a
писалият	p i s a l i j a t
писалият	p i s ə l i j a t
писало	p i s a ɫ o
писало	p i s a ɫ o
писалото	p i s a ɫ o t o
писалото	p i s a ɫ o t o
писан	p i s ə n
писана	p i s ə n ə
писаната	p i s ə n a t ə
писане	p i s ə n ɛ
писанета	p i s ə n ɛ t ə
писанетата	p i s ə n ɛ t a t ə
писането	p i s ə n ɛ t o
писани	p i s ə n i
писаните	p i s ə n i t ɛ
писания	p i s ə n i j a
писаният	p i s ə n i j a t
писанията	p i s ə n i j a t ə
писано	p i s ə n o
писаното	p i s ə n o t o
писател	p i s a t ɛ l
писателка	p i s a t ɛ l k ə
писателски	p i s a t ɛ l s k i
писателствай	p i s a t ɛ ɫ s t v a j
писателствайки	p i s a t ɛ ɫ s t v a j k i
писателствайте	p i s a t ɛ ɫ s t v a j t ɛ
писателствал	p i s a t ɛ ɫ s t v a ɫ
писателствала	p i s a t ɛ ɫ s t v a ɫ ə
писателствалата	p i s a t ɛ ɫ s t v a ɫ a t ə
писателствали	p i s a t ɛ ɫ s t v a l i
писателствалите	p i s a t ɛ ɫ s t v a l i t ɛ
писателствалия	p i s a t ɛ ɫ s t v a l i j a
писателствалият	p i s a t ɛ ɫ s t v a l i j a t
писателствало	p i s a t ɛ ɫ s t v a ɫ o
писателствалото	p i s a t ɛ ɫ s t v a ɫ o t o
писателствам	p i s a t ɛ ɫ s t v a m
писателстваме	p i s a t ɛ ɫ s t v a m ɛ
писателстване	p i s a t ɛ ɫ s t v a n ɛ
писателстванета	p i s a t ɛ ɫ s t v a n ɛ t ə
писателстванетата	p i s a t ɛ ɫ s t v a n ɛ t a t ə
писателстването	p i s a t ɛ ɫ s t v a n ɛ t o
писателствания	p i s a t ɛ ɫ s t v a n i j a
писателстванията	p i s a t ɛ ɫ s t v a n i j a t ə
писателстват	p i s a t ɛ ɫ s t v a t
писателствате	p i s a t ɛ ɫ s t v a t ɛ
писателствах	p i s a t ɛ ɫ s t v a x
писателстваха	p i s a t ɛ ɫ s t v a x ə
